fighter_a,fighter_b,event_date,target,elo_diff,elo_momentum_diff,height_diff,reach_diff,age_diff,slpm_diff,str_acc_diff,str_def_diff,td_avg_diff,td_acc_diff,td_def_diff,sub_avg_diff,days_since_last_diff,fight_rate_diff,opp_quality_diff,finish_rate_diff,ko_rate_diff,sub_rate_diff,win_streak_diff,kd_diff,same_stance,stance_?_vs_?,wc_Bantamweight,wc_Catch Weight,wc_Featherweight,wc_Flyweight,wc_Heavyweight,wc_Light Heavyweight,wc_Lightweight,wc_Middleweight,wc_Open Weight,wc_Super Heavyweight,wc_Welterweight,wc_Women's Bantamweight,wc_Women's Featherweight,wc_Women's Flyweight,wc_Women's Strawweight
Nadia Kassem,Alex Chambers,"November 18, 2017",0.0,-45.06099694204886,-45.06099694204886,0,0,0,0,0,0,0,0,0,0,-805,-1.0221548507462686,5.823167176325114,-1.0,0.0,-1.0,-3,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Eric Shelton,Jenel Lausa,"November 18, 2017",1.0,-2.2336465808800767,0.0,0,0,0,0,0,0,0,0,0,0,-112,0.4384753901560625,-8.668041082201853,0.0,0.0,0.0,-1,0.0,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Ryan Benoit,Ashkan Mokhtarian,"November 18, 2017",1.0,-28.09132216501075,-14.086273622160434,0,0,0,0,0,0,0,0,0,0,189,-1.008281573498965,5.738781598405467,0.5,0.5,0.0,0,10.0,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Alex Garcia,Muslim Salikhov,"November 25, 2017",0.0,44.17846820059549,46.98666011102682,0,0,0,0,0,0,0,0,0,0,153,1.7632758620689655,7.017497795236068,0.6,0.6,0.0,3,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Kelvin Gastelum,Michael Bisping,"November 25, 2017",0.0,-61.766498123836755,46.71665920178384,0,0,0,0,0,0,0,0,0,0,105,0.1467608597924115,-9.600805129269474,-0.0117647058823529,-0.15294117647058825,0.1411764705882353,2,-10.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Li Jingliang,Zak Ottow,"November 25, 2017",0.0,-7.838279520380411,-66.93370294145211,0,0,0,0,0,0,0,0,0,0,-7,-0.6130269320843094,18.521211345053416,0.6,0.4,0.2,-3,-10.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Wang Guan,Alex Caceres,"November 25, 2017",0.0,47.47840730428129,43.21963346491384,0,0,0,0,0,0,0,0,0,0,-161,-2.548953201970443,3.7362246876759855,-0.2857142857142857,0.0,-0.2857142857142857,0,-10.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Zabit Magomedsharipov,Sheymon Moraes,"November 25, 2017",0.0,-16.0,0.0,0,0,0,0,0,0,0,0,0,0,84,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Rolando Dy,Wulijiburen,"November 25, 2017",1.0,31.794448387191096,0.0,0,0,0,0,0,0,0,0,0,0,64,4.537267080745342,4.993278118215585,0.5,0.5,0.0,2,10.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Yan Xiaonan,Kailin Curran,"November 25, 2017",0.0,27.94158678895792,14.079852636949,0,0,0,0,0,0,0,0,0,0,-119,-1.9940855323020927,-3.493900305795023,-1.0,0.0,-1.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Song Yadong,Bharat Kandare,"November 25, 2017",1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,10.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Shamil Abdurakhimov,Chase Sherman,"November 25, 2017",1.0,31.85471755376011,31.85471755376011,0,0,0,0,0,0,0,0,0,0,225,-1.5569053708439895,-0.39721109243214414,-0.5,-0.5,0.0,1,10.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Gina Mazany,Wu Yanan,"November 25, 2017",1.0,-16.56932495658998,0.0,0,0,0,0,0,0,0,0,0,0,279,1.3091397849462365,-12.367955955964362,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Cyril Asker,Hu Yaozong,"November 25, 2017",1.0,-44.64122801834537,-44.64122801834537,0,0,0,0,0,0,0,0,0,0,161,1.8446969696969697,9.334652818101858,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Song Kenan,Bobby Nash,"November 25, 2017",1.0,-3.0381231223057057,0.0,0,0,0,0,0,0,0,0,0,0,-132,-2.426910299003322,-43.176698288981015,-1.0,-1.0,0.0,0,10.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Nicco Montano,Roxanne Modafferi,"December 01, 2017",1.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,-1462,-0.24982900136798905,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Sean O'Malley,Terrion Ware,"December 01, 2017",0.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,-146,-2.5017123287671232,0.0,0.0,0.0,0.0,0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lauren Murphy,Barb Honchak,"December 01, 2017",1.0,0.24230509973585868,-15.788492597261893,0,0,0,0,0,0,0,0,0,0,506,1.2144638403990025,1.0597236976702789,0.0,0.0,0.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Gerald Meerschaert,Eric Spicely,"December 01, 2017",1.0,-45.450705979573286,-30.98384382095651,0,0,0,0,0,0,0,0,0,0,-35,0.18197595243631026,4.470990542125264,0.0,0.0,0.0,-1,10.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
DeAnna Bennett,Melinda Fabian,"December 01, 2017",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Brett Johns,Joe Soto,"December 01, 2017",1.0,-34.51784258583234,-17.059104871251066,0,0,0,0,0,0,0,0,0,0,-127,0.09452028207284724,-17.53159233127508,-0.75,-0.25,-0.5,0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Montana De La Rosa,Christina Marks,"December 01, 2017",1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Ryan Janes,Andrew Sanchez,"December 01, 2017",0.0,61.525720106600374,61.525720106600374,0,0,0,0,0,0,0,0,0,0,-92,0.925002877863474,14.34030032039891,-0.6666666666666667,-1.0,0.3333333333333333,2,-2.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Rachael Ostovich,Karine Gevorgyan,"December 01, 2017",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Shana Dobson,Ariel Beck,"December 01, 2017",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,-10.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Gillian Robertson,Emily Whitmire,"December 01, 2017",1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Francis Ngannou,Alistair Overeem,"December 02, 2017",0.0,66.63324579701884,-9.821705115341729,0,0,0,0,0,0,0,0,0,0,161,0.5323572127557119,3.780692184055397,0.19999999999999996,0.19999999999999996,0.0,0,-10.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Henry Cejudo,Sergio Pettis,"December 02, 2017",1.0,4.056249583924,-31.427251280785867,0,0,0,0,0,0,0,0,0,0,-35,0.13082534343809415,14.697278158908375,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Eddie Alvarez,Justin Gaethje,"December 02, 2017",0.0,-73.91576518928787,-44.09370288949481,0,0,0,0,0,0,0,0,0,0,55,-0.5819329441317391,40.874531843475324,-1.0,-1.0,0.0,-1,-10.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Tecia Pennington,Michelle Waterson-Gomez,"December 02, 2017",1.0,-16.214725362429135,-33.61655424864625,0,0,0,0,0,0,0,0,0,0,-83,0.7642372656358647,7.8883100722689505,-1.0,0.0,-1.0,-1,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Paul Felder,Charles Oliveira,"December 02, 2017",0.0,-92.30784646546022,-29.277226392648345,0,0,0,0,0,0,0,0,0,0,-99,0.3929322543128517,-48.96220714046399,-0.1515151515151516,0.4848484848484848,-0.6363636363636364,0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Max Holloway,Jose Aldo,"December 02, 2017",1.0,-5.555075270268617,-5.227908590378092,0,0,0,0,0,0,0,0,0,0,0,1.401061702220668,4.025622550510434,0.3333333333333333,0.1111111111111111,0.2222222222222222,-2,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
David Teymur,Drakkar Klose,"December 02, 2017",0.0,-45.95515862901607,-45.80202953309072,0,0,0,0,0,0,0,0,0,0,125,-0.5742257792999361,6.5255944751058905,0.0,0.0,0.0,-1,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Felice Herrig,Cortney Casey,"December 02, 2017",0.0,-132.16476160735078,-87.86318061998509,0,0,0,0,0,0,0,0,0,0,-43,-0.8431397509993128,-5.698444042767278,-0.3333333333333333,-0.16666666666666666,-0.16666666666666666,-6,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Amanda Cooper,Angela Magana,"December 02, 2017",0.0,-45.70178854507549,-46.43809533859758,0,0,0,0,0,0,0,0,0,0,-601,1.4674847850483426,-4.6324851756951375,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Abdul Razak Alhassan,Sabah Homasi,"December 02, 2017",0.0,16.675475980577176,0.0,0,0,0,0,0,0,0,0,0,0,-281,1.1537550343520493,21.500119666069622,-0.5,-0.5,0.0,1,-10.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Dominick Reyes,Jeremy Kimball,"December 02, 2017",0.0,15.398647040939977,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.08894074675324681,9.162888394758966,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Justin Willis,Allen Crowder,"December 02, 2017",0.0,-16.0,0.0,0,0,0,0,0,0,0,0,0,0,139,2.6276978417266186,0.0,0.0,0.0,0.0,0,-10.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Yancy Medeiros,Alex Oliveira,"December 02, 2017",1.0,58.28625419540572,26.183490303777717,0,0,0,0,0,0,0,0,0,0,49,-1.5265007598784197,-17.121195938487972,-0.6,-0.1333333333333333,-0.4666666666666666,0,22.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Brian Ortega,Cub Swanson,"December 09, 2017",1.0,37.92105969813019,38.38501628522113,0,0,0,0,0,0,0,0,0,0,-98,-0.6574694528657459,44.98965767208733,0.0357142857142857,0.2142857142857143,-0.17857142857142855,1,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Marlon Moraes,Aljamain Sterling,"December 09, 2017",1.0,-51.389204091673946,25.8235300092922,0,0,0,0,0,0,0,0,0,0,-105,1.7568542568542567,-19.754963932959527,-0.5,-0.16666666666666666,-0.3333333333333333,0,20.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scott Holtzman,Darrell Horcher,"December 09, 2017",1.0,20.453647945470266,-14.853330420202383,0,0,0,0,0,0,0,0,0,0,64,0.9250108926529057,25.22351009385602,0.0,0.0,0.0,1,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Eryk Anders,Markus Perez,"December 09, 2017",1.0,15.01158609077379,0.0,0,0,0,0,0,0,0,0,0,0,140,2.6089285714285717,-21.490500972853624,1.0,1.0,0.0,1,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Benito Lopez,Albert Morales,"December 09, 2017",0.0,-35.847811221221946,-51.746512478600835,0,0,0,0,0,0,0,0,0,0,-146,-3.2611607142857144,-23.49690695474601,-0.3333333333333333,-0.3333333333333333,0.0,-3,-10.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gabriel Benitez,Jason Knight,"December 09, 2017",0.0,-127.14538855603382,-50.95615463167496,0,0,0,0,0,0,0,0,0,0,77,-1.3755924823633157,-3.8384558871284753,-0.5,-0.3333333333333333,-0.16666666666666666,-5,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Andre Soukhamthath,Luke Sanders,"December 09, 2017",1.0,-59.81981397919253,0.0,0,0,0,0,0,0,0,0,0,0,-154,1.5532927332782827,31.619636458943887,-1.0,0.0,-1.0,-2,10.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Alex Perez,Carls John De Tomas,"December 09, 2017",1.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,-175,-2.087142857142857,0.0,0.0,0.0,0.0,0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Frankie Saenz,Merab Dvalishvili,"December 09, 2017",1.0,-28.12603417300943,-47.11226122529115,0,0,0,0,0,0,0,0,0,0,328,1.8096614368290669,16.595209325780615,0.0,0.0,0.0,0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Alejandro Perez,Iuri Alcantara,"December 09, 2017",1.0,4.052397784699451,66.60769785916682,0,0,0,0,0,0,0,0,0,0,-63,-0.42951872822299686,-13.829684198474524,0.2777777777777778,0.3888888888888889,-0.1111111111111111,3,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Davi Ramos,Chris Gruetzemacher,"December 09, 2017",1.0,12.597734350591281,0.0,0,0,0,0,0,0,0,0,0,0,-35,0.33585447474336383,-36.24383703411445,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Trevin Giles,Antonio Braga Neto,"December 09, 2017",0.0,-16.029148927079405,0.0,0,0,0,0,0,0,0,0,0,0,-1106,1.9276802984249792,7.683519195267763,0.0,0.0,0.0,-1,-10.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Alexis Davis,Liz Carmouche,"December 09, 2017",0.0,-22.852921616204412,-31.713979761973405,0,0,0,0,0,0,0,0,0,0,-161,0.3086117216117217,-9.99749607203512,0.25,0.0,0.25,-3,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Rafael Dos Anjos,Robbie Lawler,"December 16, 2017",0.0,25.748543873965446,-3.7757817359729415,0,0,0,0,0,0,0,0,0,0,-42,1.378248166694008,-3.0807568313889533,-0.24999999999999994,-0.2777777777777778,0.02777777777777779,0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Josh Emmett,Ricardo Lamas,"December 16, 2017",0.0,-8.505652741347603,28.424781636439548,0,0,0,0,0,0,0,0,0,0,-84,0.6356497905644136,-41.93845440058362,-0.5,-0.3333333333333333,-0.16666666666666666,0,-10.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Santiago Ponzinibbio,Mike Perry,"December 16, 2017",1.0,-49.97053360839618,-26.692579065426344,0,0,0,0,0,0,0,0,0,0,62,-1.5866299994195154,20.544516188916305,-0.5,-0.5,0.0,-2,10.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Glover Teixeira,Misha Cirkunov,"December 16, 2017",0.0,-36.310814187324695,-32.19512975010775,0,0,0,0,0,0,0,0,0,0,0,0.1803514656045837,-31.35756473559377,-0.19999999999999996,0.4,-0.6,0,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Jan Blachowicz,Jared Cannonier,"December 16, 2017",1.0,-91.12278762068036,-25.853761553752065,0,0,0,0,0,0,0,0,0,0,-106,0.4930162865363894,-21.92472440981578,-0.75,-0.75,0.0,-2,10.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Chad Laprise,Galore Bofando,"December 16, 2017",0.0,62.3889585198865,47.38069686200811,0,0,0,0,0,0,0,0,0,0,8,-0.4792325139010829,19.73828771074068,0.6,0.6,0.0,4,-1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Nordine Taleb,Danny Roberts,"December 16, 2017",1.0,-14.745562929791049,0.5500160585363574,0,0,0,0,0,0,0,0,0,0,49,-0.07433853459972894,-5.132067268347782,-0.75,-0.6666666666666666,-0.08333333333333331,0,10.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
John Makdessi,Abel Trujillo,"December 16, 2017",0.0,4.8588993254788875,-2.4202569463707277,0,0,0,0,0,0,0,0,0,0,56,-0.1382112912741118,-26.82620226012068,0.08333333333333337,0.16666666666666663,-0.08333333333333334,0,-10.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Alessio Di Chirico,Oluwale Bamgbose,"December 16, 2017",0.0,-76.99932686684087,-59.8466547229616,0,0,0,0,0,0,0,0,0,0,126,0.08484320557491265,-21.728851850221872,0.25,-0.75,1.0,-3,-10.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Jordan Mein,Erick Silva,"December 16, 2017",1.0,-8.510309048692989,-31.470606549054764,0,0,0,0,0,0,0,0,0,0,-35,-0.747582483576821,-0.5121568197278066,-0.375,-0.125,-0.25,-1,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Julian Marquez,Darren Stewart,"December 16, 2017",1.0,-14.399741924312139,-14.399741924312139,0,0,0,0,0,0,0,0,0,0,-35,-2.795280612244898,-4.572615513292249,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Carla Esparza,Cynthia Calvillo,"December 30, 2017",1.0,-29.275661224048918,-29.944425543064426,0,0,0,0,0,0,0,0,0,0,21,-2.001002791413421,-8.43843241165564,-0.5,0.5,-1.0,1,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Khabib Nurmagomedov,Edson Barboza,"December 30, 2017",1.0,-64.4779772815616,1.6352164462298333,0,0,0,0,0,0,0,0,0,0,119,-1.0450083068955835,-25.19363349445848,0.2222222222222222,-0.05555555555555558,0.2777777777777778,-1,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Dan Hooker,Marc Diakiese,"December 30, 2017",1.0,65.89923902610985,21.713453089026643,0,0,0,0,0,0,0,0,0,0,27,-1.265259074941452,-17.70862128967815,-0.4,-0.6,0.2,1,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Neil Magny,Carlos Condit,"December 30, 2017",1.0,51.96763766168192,26.53979863292102,0,0,0,0,0,0,0,0,0,0,-378,2.019919782197798,-41.52227370866649,-0.0649350649350649,-0.33766233766233766,0.2727272727272727,2,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Cristiane Justino,Holly Holm,"December 30, 2017",1.0,-60.861724845537765,-28.329015292184067,0,0,0,0,0,0,0,0,0,0,-42,-0.6263087667499432,-37.18142246886191,0.6,0.8,-0.2,1,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Myles Jury,Ricky Glenn,"December 30, 2017",0.0,30.541641886745765,-5.293544870125743,0,0,0,0,0,0,0,0,0,0,154,-0.7233755343568156,30.313735228003225,0.6,0.2,0.4,-1,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Tim Elliott,Mark De La Rosa,"December 30, 2017",0.0,-21.58831137709649,-50.265592151972214,0,0,0,0,0,0,0,0,0,0,203,1.5918886198547215,15.933137681347716,0.0,0.0,0.0,0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
