fight_id,fight_url,fighter_a,fighter_b,winner,kd_a,kd_b,str_a,str_b,td_a,td_b,sub_a,sub_b,weight_class,method,round,time,event_id,event_date
68137e9ff22d426b,http://ufcstats.com/fight-details/68137e9ff22d426b,Danny Castillo,Anthony Njokuani,Danny Castillo,00,0,3344,0,60,0,01,0,Lightweight,S-DEC,3,5:00,91720876db0ee468,"December 30, 2011"
972034fcd94ca83b,http://ufcstats.com/fight-details/972034fcd94ca83b,Dong Hyun Kim,Sean Pierson,Dong Hyun Kim,10,0,5332,0,20,0,00,0,Welterweight,U-DEC,3,5:00,91720876db0ee468,"December 30, 2011"
46bea6d63ffe17e4,http://ufcstats.com/fight-details/46bea6d63ffe17e4,Jacob Volkmann,Efrain Escudero,Jacob Volkmann,00,0,177,0,30,0,24,0,Lightweight,U-DEC,3,5:00,91720876db0ee468,"December 30, 2011"
2f715933d0626544,http://ufcstats.com/fight-details/2f715933d0626544,Diego Nunes,Manvel Gamburyan,Diego Nunes,00,0,4219,0,02,0,00,0,Featherweight,U-DEC,3,5:00,91720876db0ee468,"December 30, 2011"
834968d130e1f0e9,http://ufcstats.com/fight-details/834968d130e1f0e9,Jon Jones,Lyoto Machida,Jon Jones,10,0,2413,0,10,0,10,0,Light Heavyweight,SUBGuillotine Choke,2,4:26,6d7886b094b471ac,"December 10, 2011"
92d0c39f0df77c7e,http://ufcstats.com/fight-details/92d0c39f0df77c7e,Frank Mir,Antonio Rodrigo Nogueira,Frank Mir,00,0,621,0,10,0,11,0,Heavyweight,SUBKimura,1,3:38,6d7886b094b471ac,"December 10, 2011"
69d6d58d58cb81e3,http://ufcstats.com/fight-details/69d6d58d58cb81e3,Rogerio Nogueira,Tito Ortiz,Rogerio Nogueira,10,0,549,0,00,0,00,0,Light Heavyweight,KO/TKOPunches,1,3:15,6d7886b094b471ac,"December 10, 2011"
dbe53d31f4c1ccf7,http://ufcstats.com/fight-details/dbe53d31f4c1ccf7,Brian Ebersole,Claude Patrick,Brian Ebersole,00,0,2328,0,20,0,03,0,Welterweight,S-DEC,3,5:00,6d7886b094b471ac,"December 10, 2011"
8abe79e6d300b639,http://ufcstats.com/fight-details/8abe79e6d300b639,Chan Sung Jung,Mark Hominick,Chan Sung Jung,10,0,60,0,00,0,00,0,Featherweight,KO/TKOPunch,1,0:07,6d7886b094b471ac,"December 10, 2011"
e03ec6b24fca2386,http://ufcstats.com/fight-details/e03ec6b24fca2386,Igor Pokrajac,Krzysztof Soszynski,Igor Pokrajac,10,0,214,0,00,0,00,0,Light Heavyweight,KO/TKOPunches,1,0:35,6d7886b094b471ac,"December 10, 2011"
76d18b94f580be6e,http://ufcstats.com/fight-details/76d18b94f580be6e,Constantinos Philippou,Jared Hamman,Constantinos Philippou,30,0,219,0,10,0,10,0,Middleweight,KO/TKOPunches,1,3:11,6d7886b094b471ac,"December 10, 2011"
fd0c847858bd346f,http://ufcstats.com/fight-details/fd0c847858bd346f,Dennis Hallman,John Makdessi,Dennis Hallman,00,0,200,0,10,0,10,0,Lightweight,SUBRear Naked Choke,1,2:58,6d7886b094b471ac,"December 10, 2011"
fef109b9f26585b3,http://ufcstats.com/fight-details/fef109b9f26585b3,Yves Jabouin,Walel Watson,Yves Jabouin,00,0,3347,0,20,0,02,0,Bantamweight,S-DEC,3,5:00,6d7886b094b471ac,"December 10, 2011"
70995170c27c4143,http://ufcstats.com/fight-details/70995170c27c4143,Mark Bocek,Nik Lentz,Mark Bocek,00,0,4610,0,50,0,03,0,Lightweight,U-DEC,3,5:00,6d7886b094b471ac,"December 10, 2011"
d6d812269487071e,http://ufcstats.com/fight-details/d6d812269487071e,Jake Hecht,Rich Attonito,Jake Hecht,00,0,3317,0,01,0,00,0,Welterweight,KO/TKOElbows,2,1:10,6d7886b094b471ac,"December 10, 2011"
e094423979fc7c6a,http://ufcstats.com/fight-details/e094423979fc7c6a,John Cholish,Mitch Clarke,John Cholish,00,0,5517,0,10,0,00,0,Lightweight,KO/TKOPunches,2,4:36,6d7886b094b471ac,"December 10, 2011"
f182b13c6e07dfb1,http://ufcstats.com/fight-details/f182b13c6e07dfb1,Michael Bisping,Jason Miller,Michael Bisping,00,0,10227,0,01,0,00,0,Middleweight,KO/TKOKnees,3,3:34,1f5f75658551f2d3,"December 03, 2011"
6e85d8d17c3eed58,http://ufcstats.com/fight-details/6e85d8d17c3eed58,Diego Brandao,Dennis Bermudez,Diego Brandao,11,0,1925,0,11,0,10,0,Featherweight,SUBArmbar,1,4:51,1f5f75658551f2d3,"December 03, 2011"
9a3908ab337c5f3f,http://ufcstats.com/fight-details/9a3908ab337c5f3f,John Dodson,TJ Dillashaw,John Dodson,10,0,72,0,00,0,00,0,Bantamweight,KO/TKOPunches,1,1:54,1f5f75658551f2d3,"December 03, 2011"
381b2df85ac06615,http://ufcstats.com/fight-details/381b2df85ac06615,Tony Ferguson,Yves Edwards,Tony Ferguson,00,0,6145,0,10,0,10,0,Lightweight,U-DEC,3,5:00,1f5f75658551f2d3,"December 03, 2011"
25783a9abbfee4fc,http://ufcstats.com/fight-details/25783a9abbfee4fc,Johnny Bedford,Louis Gaudinot,Johnny Bedford,10,0,826,0,40,0,00,0,Bantamweight,KO/TKOKnees,3,1:58,1f5f75658551f2d3,"December 03, 2011"
9821faf6a5d6fd0d,http://ufcstats.com/fight-details/9821faf6a5d6fd0d,Marcus Brimage,Stephen Bass,Marcus Brimage,00,0,8873,0,10,0,00,0,Featherweight,U-DEC,3,5:00,1f5f75658551f2d3,"December 03, 2011"
72481ce1897251cd,http://ufcstats.com/fight-details/72481ce1897251cd,John Albert,Dustin Pague,John Albert,10,0,213,0,00,0,00,0,Bantamweight,KO/TKOPunches,1,1:09,1f5f75658551f2d3,"December 03, 2011"
c302f24082239f82,http://ufcstats.com/fight-details/c302f24082239f82,Roland Delorme,Josh Ferguson,Roland Delorme,10,0,3634,0,20,0,20,0,Bantamweight,SUBRear Naked Choke,3,0:22,1f5f75658551f2d3,"December 03, 2011"
21ebc940f3dfde82,http://ufcstats.com/fight-details/21ebc940f3dfde82,Steven Siler,Josh Clopton,Steven Siler,00,0,7243,0,04,0,20,0,Featherweight,U-DEC,3,5:00,1f5f75658551f2d3,"December 03, 2011"
b28aad0fdc0b8cc0,http://ufcstats.com/fight-details/b28aad0fdc0b8cc0,Bryan Caraway,Dustin Neace,Bryan Caraway,00,0,2318,0,30,0,11,0,Featherweight,SUBRear Naked Choke,2,3:38,1f5f75658551f2d3,"December 03, 2011"
206db35805bb83dc,http://ufcstats.com/fight-details/206db35805bb83dc,Dan Henderson,Mauricio Rua,Dan Henderson,10,0,7796,0,15,0,11,0,Light Heavyweight,U-DEC,5,5:00,0ec821423baa26bd,"November 19, 2011"
30c574f33700010a,http://ufcstats.com/fight-details/30c574f33700010a,Wanderlei Silva,Cung Le,Wanderlei Silva,10,0,4332,0,00,0,00,0,Middleweight,KO/TKOKnee,2,4:49,0ec821423baa26bd,"November 19, 2011"
73fd4982ef7aae44,http://ufcstats.com/fight-details/73fd4982ef7aae44,Urijah Faber,Brian Bowles,Urijah Faber,10,0,3613,0,10,0,10,0,Bantamweight,SUBGuillotine Choke,2,1:27,0ec821423baa26bd,"November 19, 2011"
89820fae001dd151,http://ufcstats.com/fight-details/89820fae001dd151,Martin Kampmann,Rick Story,Martin Kampmann,00,0,3861,0,31,0,10,0,Welterweight,S-DEC,3,5:00,0ec821423baa26bd,"November 19, 2011"
50ffbc85d3c50604,http://ufcstats.com/fight-details/50ffbc85d3c50604,Stephan Bonnar,Kyle Kingsbury,Stephan Bonnar,00,0,3631,0,40,0,10,0,Light Heavyweight,U-DEC,3,5:00,0ec821423baa26bd,"November 19, 2011"
2f5ced39b8208e46,http://ufcstats.com/fight-details/2f5ced39b8208e46,Ryan Bader,Jason Brilz,Ryan Bader,10,0,61,0,00,0,00,0,Light Heavyweight,KO/TKOPunch,1,1:17,0ec821423baa26bd,"November 19, 2011"
52f77a9f9eb66ab7,http://ufcstats.com/fight-details/52f77a9f9eb66ab7,Michael McDonald,Alex Soto,Michael McDonald,20,0,126,0,00,0,00,0,Bantamweight,KO/TKOPunches,1,0:56,0ec821423baa26bd,"November 19, 2011"
f754d17d5047d536,http://ufcstats.com/fight-details/f754d17d5047d536,Chris Weidman,Tom Lawlor,Chris Weidman,00,0,32,0,10,0,10,0,Middleweight,SUBD'Arce Choke,1,2:07,0ec821423baa26bd,"November 19, 2011"
a117805ab030b194,http://ufcstats.com/fight-details/a117805ab030b194,Gleison Tibau,Rafael Dos Anjos,Gleison Tibau,00,0,5625,0,20,0,00,0,Lightweight,S-DEC,3,5:00,0ec821423baa26bd,"November 19, 2011"
10f54096561f587d,http://ufcstats.com/fight-details/10f54096561f587d,Miguel Torres,Nick Pace,Miguel Torres,00,0,6431,0,01,0,00,0,Bantamweight,U-DEC,3,5:00,0ec821423baa26bd,"November 19, 2011"
421842986f10851e,http://ufcstats.com/fight-details/421842986f10851e,Seth Baczynski,Matt Brown,Seth Baczynski,00,0,1719,0,11,0,10,0,Welterweight,SUBGuillotine Choke,2,0:42,0ec821423baa26bd,"November 19, 2011"
39e7bb2a0842b8a1,http://ufcstats.com/fight-details/39e7bb2a0842b8a1,Danny Castillo,Shamar Bailey,Danny Castillo,00,0,223,0,30,0,00,0,Lightweight,KO/TKOPunches,1,4:52,0ec821423baa26bd,"November 19, 2011"
78294f5d5e0f2b13,http://ufcstats.com/fight-details/78294f5d5e0f2b13,Junior Dos Santos,Cain Velasquez,Junior Dos Santos,10,0,87,0,00,0,00,0,Heavyweight,KO/TKOPunch,1,1:04,1c061eb6e29eaa0a,"November 12, 2011"
5254658d4e4126c9,http://ufcstats.com/fight-details/5254658d4e4126c9,Benson Henderson,Clay Guida,Benson Henderson,10,0,4011,0,22,0,04,0,Lightweight,U-DEC,3,5:00,1c061eb6e29eaa0a,"November 12, 2011"
db690563ae7fa070,http://ufcstats.com/fight-details/db690563ae7fa070,Dustin Poirier,Pablo Garza,Dustin Poirier,00,0,1714,0,10,0,11,0,Featherweight,SUBD'Arce Choke,2,1:32,1c061eb6e29eaa0a,"November 12, 2011"
0f22781ab4635414,http://ufcstats.com/fight-details/0f22781ab4635414,Ricardo Lamas,Cub Swanson,Ricardo Lamas,00,0,917,0,21,0,11,0,Featherweight,SUBArm Triangle,2,2:16,1c061eb6e29eaa0a,"November 12, 2011"
bc7743819590b193,http://ufcstats.com/fight-details/bc7743819590b193,DaMarques Johnson,Clay Harvison,DaMarques Johnson,10,0,66,0,00,0,00,0,Welterweight,KO/TKOPunch,1,1:34,1c061eb6e29eaa0a,"November 12, 2011"
f0666193c544be4a,http://ufcstats.com/fight-details/f0666193c544be4a,Darren Uyenoyama,Norifumi Yamamoto,Darren Uyenoyama,00,0,1515,0,21,0,10,0,Bantamweight,U-DEC,3,5:00,1c061eb6e29eaa0a,"November 12, 2011"
8208afe1e52b02e9,http://ufcstats.com/fight-details/8208afe1e52b02e9,Mackens Semerzier,Robert Peralta,Robert Peralta,02,0,5039,0,10,0,00,0,Featherweight,Overturned,3,1:54,1c061eb6e29eaa0a,"November 12, 2011"
9eed1b277c76f576,http://ufcstats.com/fight-details/9eed1b277c76f576,Alex Caceres,Cole Escovedo,Alex Caceres,00,0,10224,0,02,0,10,0,Bantamweight,U-DEC,3,5:00,1c061eb6e29eaa0a,"November 12, 2011"
42a353676554ecf2,http://ufcstats.com/fight-details/42a353676554ecf2,Mike Pierce,Paul Bradley,Mike Pierce,00,0,7563,0,00,0,00,0,Welterweight,S-DEC,3,5:00,1c061eb6e29eaa0a,"November 12, 2011"
48c6c45d9628bb79,http://ufcstats.com/fight-details/48c6c45d9628bb79,Aaron Rosa,Matt Lucas,Aaron Rosa,00,0,5919,0,01,0,00,0,Light Heavyweight,M-DEC,3,5:00,1c061eb6e29eaa0a,"November 12, 2011"
3fad8fd8b6e4465d,http://ufcstats.com/fight-details/3fad8fd8b6e4465d,Mark Munoz,Chris Leben,Mark Munoz,00,0,3912,0,52,0,02,0,Middleweight,KO/TKO,2,5:00,e780ccc79a209985,"November 05, 2011"
3ca05de15ddd658b,http://ufcstats.com/fight-details/3ca05de15ddd658b,Renan Barao,Brad Pickett,Renan Barao,10,0,3710,0,00,0,10,0,Bantamweight,SUBRear Naked Choke,1,4:09,e780ccc79a209985,"November 05, 2011"
30d0cab706e43838,http://ufcstats.com/fight-details/30d0cab706e43838,Thiago Alves,Papy Abedi,Thiago Alves,10,0,2514,0,00,0,10,0,Welterweight,SUBRear Naked Choke,1,3:32,e780ccc79a209985,"November 05, 2011"
da876a1ab4b8eb48,http://ufcstats.com/fight-details/da876a1ab4b8eb48,Anthony Perosh,Cyrille Diabate,Anthony Perosh,00,0,1717,0,20,0,30,0,Light Heavyweight,SUBRear Naked Choke,2,3:09,e780ccc79a209985,"November 05, 2011"
92030ef8b5796b0a,http://ufcstats.com/fight-details/92030ef8b5796b0a,Terry Etim,Edward Faaloloto,Terry Etim,00,0,50,0,00,0,10,0,Lightweight,SUBGuillotine Choke,1,0:17,e780ccc79a209985,"November 05, 2011"
e623355d7f897b92,http://ufcstats.com/fight-details/e623355d7f897b92,John Maguire,Justin Edwards,John Maguire,01,0,2728,0,60,0,21,0,Welterweight,U-DEC,3,5:00,e780ccc79a209985,"November 05, 2011"
b7799cdf8a6470ea,http://ufcstats.com/fight-details/b7799cdf8a6470ea,Philip De Fries,Rob Broughton,Philip De Fries,00,0,1429,0,30,0,02,0,Heavyweight,U-DEC,3,5:00,e780ccc79a209985,"November 05, 2011"
77862f580ce9bca8,http://ufcstats.com/fight-details/77862f580ce9bca8,Michihiro Omigawa,Jason Young,Michihiro Omigawa,00,0,2532,0,42,0,30,0,Featherweight,U-DEC,3,5:00,e780ccc79a209985,"November 05, 2011"
7360ec204d4e0e10,http://ufcstats.com/fight-details/7360ec204d4e0e10,Che Mills,Chris Cope,Che Mills,20,0,111,0,00,0,00,0,Welterweight,KO/TKOKnee,1,0:40,e780ccc79a209985,"November 05, 2011"
3ed2190f1d604432,http://ufcstats.com/fight-details/3ed2190f1d604432,Chris Cariaso,Vaughan Lee,Chris Cariaso,00,0,5229,0,24,0,12,0,Bantamweight,S-DEC,3,5:00,e780ccc79a209985,"November 05, 2011"
0583a3d402bed6e4,http://ufcstats.com/fight-details/0583a3d402bed6e4,Nick Diaz,BJ Penn,Nick Diaz,00,0,17888,0,01,0,00,0,Welterweight,U-DEC,3,5:00,8788beb528894f33,"October 29, 2011"
ce05150d524a1829,http://ufcstats.com/fight-details/ce05150d524a1829,Cheick Kongo,Matt Mitrione,Cheick Kongo,00,0,4421,0,20,0,00,0,Heavyweight,U-DEC,3,5:00,8788beb528894f33,"October 29, 2011"
9574c1ed9ad25816,http://ufcstats.com/fight-details/9574c1ed9ad25816,Roy Nelson,Mirko Filipovic,Roy Nelson,00,0,3230,0,20,0,00,0,Heavyweight,KO/TKOPunches,3,1:30,8788beb528894f33,"October 29, 2011"
332432834ece3bc7,http://ufcstats.com/fight-details/332432834ece3bc7,Scott Jorgensen,Jeff Curran,Scott Jorgensen,00,0,4241,0,50,0,01,0,Bantamweight,U-DEC,3,5:00,8788beb528894f33,"October 29, 2011"
040f9c9b470f3e6b,http://ufcstats.com/fight-details/040f9c9b470f3e6b,Hatsu Hioki,George Roop,Hatsu Hioki,00,0,2435,0,22,0,00,0,Featherweight,S-DEC,3,5:00,8788beb528894f33,"October 29, 2011"
f141416b02a31f4e,http://ufcstats.com/fight-details/f141416b02a31f4e,Donald Cerrone,Dennis Siver,Donald Cerrone,20,0,912,0,00,0,10,0,Lightweight,SUBRear Naked Choke,1,2:22,8788beb528894f33,"October 29, 2011"
8aefe4de7a490de6,http://ufcstats.com/fight-details/8aefe4de7a490de6,Bart Palaszewski,Tyson Griffin,Bart Palaszewski,10,0,176,0,00,0,00,0,Featherweight,KO/TKOPunches,1,2:45,8788beb528894f33,"October 29, 2011"
3ce9fb5e3bdee7b0,http://ufcstats.com/fight-details/3ce9fb5e3bdee7b0,Brandon Vera,Eliot Marshall,Brandon Vera,01,0,3321,0,11,0,02,0,Light Heavyweight,U-DEC,3,5:00,8788beb528894f33,"October 29, 2011"
baf123a5b5fc674c,http://ufcstats.com/fight-details/baf123a5b5fc674c,Ramsey Nijem,Danny Downes,Ramsey Nijem,00,0,596,0,80,0,40,0,Lightweight,U-DEC,3,5:00,8788beb528894f33,"October 29, 2011"
f19a56ecc6c150e3,http://ufcstats.com/fight-details/f19a56ecc6c150e3,Francis Carmont,Chris Camozzi,Francis Carmont,10,0,5122,0,30,0,01,0,Middleweight,U-DEC,3,5:00,8788beb528894f33,"October 29, 2011"
1a28928b8d7b4c11,http://ufcstats.com/fight-details/1a28928b8d7b4c11,Clifford Starks,Dustin Jacoby,Clifford Starks,00,0,2618,0,30,0,00,0,Middleweight,U-DEC,3,5:00,8788beb528894f33,"October 29, 2011"
8a660069ae42edc2,http://ufcstats.com/fight-details/8a660069ae42edc2,Frankie Edgar,Gray Maynard,Frankie Edgar,11,0,6142,0,00,0,00,0,Lightweight,KO/TKOPunches,4,3:54,7d5b12de1625984e,"October 08, 2011"
21d2958e13389511,http://ufcstats.com/fight-details/21d2958e13389511,Jose Aldo,Kenny Florian,Jose Aldo,00,0,5140,0,01,0,00,0,Featherweight,U-DEC,5,5:00,7d5b12de1625984e,"October 08, 2011"
63ee688385bf7c69,http://ufcstats.com/fight-details/63ee688385bf7c69,Chael Sonnen,Brian Stann,Chael Sonnen,00,0,282,0,40,0,10,0,Middleweight,SUBArm Triangle,2,3:51,7d5b12de1625984e,"October 08, 2011"
80538f958af30aa0,http://ufcstats.com/fight-details/80538f958af30aa0,Nam Phan,Leonard Garcia,Nam Phan,01,0,174100,0,10,0,00,0,Featherweight,U-DEC,3,5:00,7d5b12de1625984e,"October 08, 2011"
a369d5ca5aef8b25,http://ufcstats.com/fight-details/a369d5ca5aef8b25,Joe Lauzon,Melvin Guillard,Joe Lauzon,00,0,23,0,00,0,10,0,Lightweight,SUBRear Naked Choke,1,0:47,7d5b12de1625984e,"October 08, 2011"
5f4284409503d874,http://ufcstats.com/fight-details/5f4284409503d874,Demian Maia,Jorge Santiago,Demian Maia,00,0,2418,0,40,0,00,0,Middleweight,U-DEC,3,5:00,7d5b12de1625984e,"October 08, 2011"
24d92c89c893db42,http://ufcstats.com/fight-details/24d92c89c893db42,Anthony Pettis,Jeremy Stephens,Anthony Pettis,00,0,2117,0,63,0,00,0,Lightweight,S-DEC,3,5:00,7d5b12de1625984e,"October 08, 2011"
9274af24eb96e4b1,http://ufcstats.com/fight-details/9274af24eb96e4b1,Stipe Miocic,Joey Beltran,Stipe Miocic,00,0,6852,0,41,0,00,0,Heavyweight,U-DEC,3,5:00,7d5b12de1625984e,"October 08, 2011"
a730a20ab0c61499,http://ufcstats.com/fight-details/a730a20ab0c61499,Darren Elkins,Zhang Tiequan,Darren Elkins,00,0,272,0,10,0,33,0,Featherweight,U-DEC,3,5:00,7d5b12de1625984e,"October 08, 2011"
b16534d6bb279b2a,http://ufcstats.com/fight-details/b16534d6bb279b2a,Aaron Simpson,Eric Schafer,Aaron Simpson,20,0,5814,0,00,0,00,0,Middleweight,U-DEC,3,5:00,7d5b12de1625984e,"October 08, 2011"
14b450e4ff3c5b97,http://ufcstats.com/fight-details/14b450e4ff3c5b97,Mike Massenzio,Steve Cantwell,Mike Massenzio,00,0,7856,0,10,0,01,0,Middleweight,U-DEC,3,5:00,7d5b12de1625984e,"October 08, 2011"
e2433610f128d963,http://ufcstats.com/fight-details/e2433610f128d963,Dominick Cruz,Demetrious Johnson,Dominick Cruz,00,0,6063,0,101,0,10,0,Bantamweight,U-DEC,5,5:00,44f9c777fed7ca03,"October 01, 2011"
008d1123cc90f003,http://ufcstats.com/fight-details/008d1123cc90f003,Stefan Struve,Pat Barry,Stefan Struve,00,0,3130,0,00,0,10,0,Heavyweight,SUBTriangle Choke,2,3:22,44f9c777fed7ca03,"October 01, 2011"
f914dd2414f9a0ae,http://ufcstats.com/fight-details/f914dd2414f9a0ae,Anthony Johnson,Charlie Brenneman,Anthony Johnson,10,0,161,0,00,0,00,0,Welterweight,KO/TKOKick,1,2:49,44f9c777fed7ca03,"October 01, 2011"
3542b1fd47163fcd,http://ufcstats.com/fight-details/3542b1fd47163fcd,Matt Wiman,Mac Danzig,Matt Wiman,00,0,9366,0,22,0,11,0,Lightweight,U-DEC,3,5:00,44f9c777fed7ca03,"October 01, 2011"
765a1fde5ee12784,http://ufcstats.com/fight-details/765a1fde5ee12784,Yves Edwards,Rafaello Oliveira,Yves Edwards,20,0,4222,0,00,0,00,0,Lightweight,KO/TKOKick,2,2:44,44f9c777fed7ca03,"October 01, 2011"
6aa873e65d880322,http://ufcstats.com/fight-details/6aa873e65d880322,Paul Sass,Michael Johnson,Paul Sass,00,0,28,0,00,0,30,0,Lightweight,SUBHeel Hook,1,3:00,44f9c777fed7ca03,"October 01, 2011"
d7f151f529543431,http://ufcstats.com/fight-details/d7f151f529543431,Mike Easton,Byron Bloodworth,Mike Easton,10,0,3117,0,00,0,00,0,Bantamweight,KO/TKOKnee,2,4:52,44f9c777fed7ca03,"October 01, 2011"
cdedc8f026307dd7,http://ufcstats.com/fight-details/cdedc8f026307dd7,TJ Grant,Shane Roller,TJ Grant,00,0,2410,0,21,0,32,0,Lightweight,SUBArmbar,3,2:12,44f9c777fed7ca03,"October 01, 2011"
425e856cac6f521b,http://ufcstats.com/fight-details/425e856cac6f521b,Josh Neer,Keith Wisniewski,Josh Neer,00,0,9341,0,00,0,10,0,Welterweight,KO/TKO,2,5:00,44f9c777fed7ca03,"October 01, 2011"
8bd1f8cb9aa06dcf,http://ufcstats.com/fight-details/8bd1f8cb9aa06dcf,Walel Watson,Joseph Sandoval,Walel Watson,20,0,90,0,00,0,00,0,Bantamweight,KO/TKOPunches,1,1:17,44f9c777fed7ca03,"October 01, 2011"
181ce41897b37352,http://ufcstats.com/fight-details/181ce41897b37352,Jon Jones,Quinton Jackson,Jon Jones,00,0,6116,0,20,0,20,0,Light Heavyweight,SUBRear Naked Choke,4,1:14,73ef22f25d0f70e2,"September 24, 2011"
8133b11f2b7ad634,http://ufcstats.com/fight-details/8133b11f2b7ad634,Josh Koscheck,Matt Hughes,Josh Koscheck,00,0,2614,0,00,0,00,0,Welterweight,KO/TKOPunches,1,4:59,73ef22f25d0f70e2,"September 24, 2011"
cca58aece2816dd1,http://ufcstats.com/fight-details/cca58aece2816dd1,Mark Hunt,Ben Rothwell,Mark Hunt,00,0,4719,0,22,0,10,0,Heavyweight,U-DEC,3,5:00,73ef22f25d0f70e2,"September 24, 2011"
9cb967c62498ff02,http://ufcstats.com/fight-details/9cb967c62498ff02,Travis Browne,Rob Broughton,Travis Browne,00,0,4522,0,30,0,01,0,Heavyweight,U-DEC,3,5:00,73ef22f25d0f70e2,"September 24, 2011"
fde66b153c65e25d,http://ufcstats.com/fight-details/fde66b153c65e25d,Nate Diaz,Takanori Gomi,Nate Diaz,10,0,364,0,00,0,30,0,Lightweight,SUBArmbar,1,4:27,73ef22f25d0f70e2,"September 24, 2011"
3f7c7917a57d2782,http://ufcstats.com/fight-details/3f7c7917a57d2782,Tony Ferguson,Aaron Riley,Tony Ferguson,00,0,3111,0,00,0,00,0,Lightweight,KO/TKO,1,5:00,73ef22f25d0f70e2,"September 24, 2011"
8af87933e6409e24,http://ufcstats.com/fight-details/8af87933e6409e24,Tim Boetsch,Nick Ring,Tim Boetsch,00,0,4629,0,40,0,20,0,Middleweight,U-DEC,3,5:00,73ef22f25d0f70e2,"September 24, 2011"
d7d7c9ce3d812eca,http://ufcstats.com/fight-details/d7d7c9ce3d812eca,Junior Assuncao,Eddie Yagin,Junior Assuncao,00,0,6310,0,30,0,02,0,Featherweight,U-DEC,3,5:00,73ef22f25d0f70e2,"September 24, 2011"
eb5b6287ba73640d,http://ufcstats.com/fight-details/eb5b6287ba73640d,Takeya Mizugaki,Cole Escovedo,Takeya Mizugaki,20,0,7029,0,10,0,00,0,Bantamweight,KO/TKOPunches,2,4:30,73ef22f25d0f70e2,"September 24, 2011"
38591fb67eb2a6c3,http://ufcstats.com/fight-details/38591fb67eb2a6c3,James Te Huna,Ricardo Romero,James Te Huna,10,0,50,0,00,0,00,0,Light Heavyweight,KO/TKOPunches,1,0:47,73ef22f25d0f70e2,"September 24, 2011"
1fa175b6a35e95e2,http://ufcstats.com/fight-details/1fa175b6a35e95e2,Jake Ellenberger,Jake Shields,Jake Ellenberger,10,0,91,0,00,0,00,0,Welterweight,KO/TKOKnee,1,0:53,1ffc38f67785797b,"September 17, 2011"
032a61c6f9439b1d,http://ufcstats.com/fight-details/032a61c6f9439b1d,Court McGee,Dongi Yang,Court McGee,01,0,6250,0,21,0,10,0,Middleweight,U-DEC,3,5:00,1ffc38f67785797b,"September 17, 2011"
b4daedb1e0c4ee02,http://ufcstats.com/fight-details/b4daedb1e0c4ee02,Erik Koch,Jonathan Brookins,Erik Koch,00,0,4023,0,01,0,00,0,Featherweight,U-DEC,3,5:00,1ffc38f67785797b,"September 17, 2011"
a7fca585b4fd4255,http://ufcstats.com/fight-details/a7fca585b4fd4255,Alan Belcher,Jason MacDonald,Alan Belcher,00,0,252,0,00,0,00,0,Middleweight,KO/TKOPunches,1,3:48,1ffc38f67785797b,"September 17, 2011"
5dc4552c9288441a,http://ufcstats.com/fight-details/5dc4552c9288441a,Vagner Rocha,Cody McKenzie,Vagner Rocha,00,0,1815,0,20,0,41,0,Lightweight,SUBRear Naked Choke,2,3:49,1ffc38f67785797b,"September 17, 2011"
fdc82a98c68588c4,http://ufcstats.com/fight-details/fdc82a98c68588c4,Evan Dunham,Shamar Bailey,Evan Dunham,00,0,9235,0,00,0,10,0,Lightweight,U-DEC,3,5:00,1ffc38f67785797b,"September 17, 2011"
558b54d28a662cca,http://ufcstats.com/fight-details/558b54d28a662cca,Lance Benoist,Matthew Riddle,Lance Benoist,00,0,3926,0,14,0,00,0,Welterweight,U-DEC,3,5:00,1ffc38f67785797b,"September 17, 2011"
35cfe0b894b93332,http://ufcstats.com/fight-details/35cfe0b894b93332,Ken Stone,Donny Walker,Ken Stone,00,0,71,0,20,0,10,0,Bantamweight,SUBRear Naked Choke,1,2:40,1ffc38f67785797b,"September 17, 2011"
be5cdd4872fbd0b7,http://ufcstats.com/fight-details/be5cdd4872fbd0b7,Seth Baczynski,Clay Harvison,Seth Baczynski,10,0,4112,0,00,0,10,0,Welterweight,SUBRear Naked Choke,2,1:12,1ffc38f67785797b,"September 17, 2011"
11141cf97c6156b6,http://ufcstats.com/fight-details/11141cf97c6156b6,TJ Waldburger,Mike Stumpf,TJ Waldburger,00,0,40,0,30,0,21,0,Welterweight,SUBTriangle Choke,1,3:52,1ffc38f67785797b,"September 17, 2011"
0f5f1f5828ebd9c5,http://ufcstats.com/fight-details/0f5f1f5828ebd9c5,Robert Peralta,Mike Lullo,Robert Peralta,00,0,8051,0,12,0,00,0,Featherweight,U-DEC,3,5:00,1ffc38f67785797b,"September 17, 2011"
1f70cf05ec46f065,http://ufcstats.com/fight-details/1f70cf05ec46f065,Justin Edwards,Jorge Lopez,Justin Edwards,00,0,4142,0,23,0,20,0,Welterweight,U-DEC,3,5:00,1ffc38f67785797b,"September 17, 2011"
89cc8f4a69e9ea0e,http://ufcstats.com/fight-details/89cc8f4a69e9ea0e,Anderson Silva,Yushin Okami,Anderson Silva,20,0,4316,0,00,0,00,0,Middleweight,KO/TKOPunches,2,2:04,18968f97ad34f15c,"August 27, 2011"
